Date,State,Disease,Disease_Count,Year,Month,Season
2023-10-03,Telangana,Skin Rash,17,2023,10,Autumn
2016-01-28,Andhra Pradesh,Allergy,31,2016,1,Winter
2020-04-08,Telangana,Cough,11,2020,4,Spring
2021-10-23,Telangana,Malaria,12,2021,10,Autumn
2018-07-20,Delhi,Cold,21,2018,7,Summer
2024-10-10,Telangana,Eye Infection,12,2024,10,Autumn
2019-07-02,Telangana,Diarrhea,16,2019,7,Summer
2024-10-11,Telangana,Headache,22,2024,10,Autumn
2021-07-16,Andhra Pradesh,Fever,20,2021,7,Summer
2018-10-12,Andhra Pradesh,Skin Rash,19,2018,10,Autumn
2020-07-19,Karnataka,Cold,7,2020,7,Summer
2020-07-01,Telangana,Headache,27,2020,7,Summer
2021-04-08,Telangana,Cough,8,2021,4,Spring
2020-10-26,Karnataka,Eye Infection,11,2020,10,Autumn
2019-10-01,Karnataka,Malaria,14,2019,10,Autumn
2022-10-08,Delhi,Malaria,5,2022,10,Autumn
2022-04-21,Telangana,Fever,22,2022,4,Spring
2019-04-28,Delhi,Allergy,19,2019,4,Spring
2018-04-22,Andhra Pradesh,Malaria,18,2018,4,Spring
2018-01-01,Delhi,Headache,5,2018,1,Winter
2018-01-11,Delhi,Skin Rash,20,2018,1,Winter
2024-04-03,Karnataka,Diarrhea,3,2024,4,Spring
2017-07-21,Telangana,Eye Infection,18,2017,7,Summer
2018-10-27,Andhra Pradesh,Dengue,20,2018,10,Autumn
2016-10-06,Andhra Pradesh,Diarrhea,12,2016,10,Autumn
2021-04-21,Telangana,Skin Rash,17,2021,4,Spring
2020-04-20,Karnataka,Dengue,4,2020,4,Spring
2024-07-23,Andhra Pradesh,Dengue,28,2024,7,Summer
2023-04-04,Andhra Pradesh,Fever,21,2023,4,Spring
2016-01-18,Delhi,Cough,30,2016,1,Winter
2017-04-12,Andhra Pradesh,Eye Infection,12,2017,4,Spring
2020-10-21,Delhi,Dengue,19,2020,10,Autumn
2019-04-15,Telangana,Eye Infection,22,2019,4,Spring
2018-10-01,Delhi,Diarrhea,8,2018,10,Autumn
2021-01-18,Karnataka,Diarrhea,10,2021,1,Winter
2016-07-09,Delhi,Eye Infection,24,2016,7,Summer
2021-07-17,Andhra Pradesh,Cough,30,2021,7,Summer
2021-07-28,Delhi,Fever,22,2021,7,Summer
2016-01-02,Andhra Pradesh,Cold,26,2016,1,Winter
2019-07-27,Telangana,Cold,28,2019,7,Summer
2021-10-28,Andhra Pradesh,Malaria,17,2021,10,Autumn
2022-04-05,Telangana,Malaria,6,2022,4,Spring
2019-04-08,Andhra Pradesh,Headache,22,2019,4,Spring
2016-04-24,Karnataka,Dengue,5,2016,4,Spring
2019-07-07,Telangana,Cold,31,2019,7,Summer
2018-10-24,Andhra Pradesh,Headache,26,2018,10,Autumn
2020-01-07,Delhi,Malaria,7,2020,1,Winter
2020-10-21,Andhra Pradesh,Fever,16,2020,10,Autumn
2022-10-11,Telangana,Dengue,25,2022,10,Autumn
2018-07-18,Telangana,Cough,16,2018,7,Summer
2024-04-20,Telangana,Cold,25,2024,4,Spring
2018-01-02,Karnataka,Dengue,6,2018,1,Winter
2017-10-23,Andhra Pradesh,Skin Rash,19,2017,10,Autumn
2021-04-24,Telangana,Cough,3,2021,4,Spring
2021-10-17,Karnataka,Malaria,6,2021,10,Autumn
2018-07-11,Andhra Pradesh,Skin Rash,19,2018,7,Summer
2019-10-24,Delhi,Cold,15,2019,10,Autumn
2022-10-05,Telangana,Cough,11,2022,10,Autumn
2020-01-22,Karnataka,Eye Infection,8,2020,1,Winter
2023-10-07,Andhra Pradesh,Diarrhea,12,2023,10,Autumn
2022-07-22,Karnataka,Malaria,5,2022,7,Summer
2021-01-05,Karnataka,Dengue,11,2021,1,Winter
2020-01-04,Karnataka,Eye Infection,13,2020,1,Winter
2018-01-15,Delhi,Malaria,12,2018,1,Winter
2018-10-17,Karnataka,Eye Infection,10,2018,10,Autumn
2019-04-25,Telangana,Diarrhea,7,2019,4,Spring
2018-10-13,Delhi,Diarrhea,13,2018,10,Autumn
2018-01-05,Andhra Pradesh,Malaria,23,2018,1,Winter
2016-01-10,Telangana,Eye Infection,15,2016,1,Winter
2017-01-21,Telangana,Headache,19,2017,1,Winter
2019-10-06,Delhi,Fever,20,2019,10,Autumn
2018-01-03,Delhi,Eye Infection,25,2018,1,Winter
2020-07-21,Delhi,Cold,15,2020,7,Summer
2021-01-13,Karnataka,Eye Infection,16,2021,1,Winter
2018-01-28,Delhi,Eye Infection,26,2018,1,Winter
2018-07-01,Karnataka,Skin Rash,15,2018,7,Summer
2021-04-06,Andhra Pradesh,Skin Rash,18,2021,4,Spring
2021-10-23,Karnataka,Cold,14,2021,10,Autumn
2022-04-23,Telangana,Fever,19,2022,4,Spring
2021-10-10,Karnataka,Allergy,33,2021,10,Autumn
2021-10-12,Karnataka,Cold,11,2021,10,Autumn
2017-04-16,Telangana,Cough,9,2017,4,Spring
2023-07-26,Delhi,Diarrhea,13,2023,7,Summer
2019-01-04,Karnataka,Skin Rash,18,2019,1,Winter
2023-01-20,Telangana,Diarrhea,16,2023,1,Winter
2019-07-01,Delhi,Fever,20,2019,7,Summer
2016-01-01,Delhi,Fever,22,2016,1,Winter
2024-04-24,Telangana,Malaria,7,2024,4,Spring
2024-04-12,Karnataka,Headache,9,2024,4,Spring
2018-01-04,Delhi,Dengue,21,2018,1,Winter
2017-01-24,Karnataka,Malaria,15,2017,1,Winter
2024-04-27,Delhi,Diarrhea,14,2024,4,Spring
2019-10-07,Karnataka,Skin Rash,21,2019,10,Autumn
2023-01-13,Delhi,Fever,26,2023,1,Winter
2022-04-14,Telangana,Headache,22,2022,4,Spring
2018-04-04,Delhi,Skin Rash,14,2018,4,Spring
2021-07-01,Andhra Pradesh,Skin Rash,19,2021,7,Summer
2023-10-17,Karnataka,Malaria,10,2023,10,Autumn
2018-01-27,Karnataka,Malaria,12,2018,1,Winter
2020-01-24,Telangana,Eye Infection,25,2020,1,Winter
2021-01-17,Delhi,Headache,9,2021,1,Winter
2024-01-11,Delhi,Diarrhea,15,2024,1,Winter
2018-01-22,Karnataka,Headache,12,2018,1,Winter
2018-01-01,Karnataka,Eye Infection,13,2018,1,Winter
2021-01-26,Andhra Pradesh,Cough,35,2021,1,Winter
2023-01-01,Karnataka,Eye Infection,9,2023,1,Winter
2019-01-27,Telangana,Fever,22,2019,1,Winter
2016-04-21,Karnataka,Eye Infection,10,2016,4,Spring
2020-10-17,Andhra Pradesh,Malaria,19,2020,10,Autumn
2021-04-27,Telangana,Dengue,17,2021,4,Spring
2024-10-26,Andhra Pradesh,Diarrhea,11,2024,10,Autumn
2016-07-16,Andhra Pradesh,Diarrhea,9,2016,7,Summer
2018-01-09,Delhi,Skin Rash,17,2018,1,Winter
2017-04-06,Andhra Pradesh,Dengue,18,2017,4,Spring
2024-07-25,Andhra Pradesh,Allergy,36,2024,7,Summer
2018-07-05,Telangana,Cough,9,2018,7,Summer
2024-04-14,Karnataka,Cold,7,2024,4,Spring
2024-10-01,Andhra Pradesh,Dengue,20,2024,10,Autumn
2023-10-26,Delhi,Malaria,7,2023,10,Autumn
2021-10-11,Telangana,Diarrhea,11,2021,10,Autumn
2017-10-21,Karnataka,Dengue,3,2017,10,Autumn
2020-01-18,Telangana,Fever,21,2020,1,Winter
2023-10-21,Telangana,Diarrhea,14,2023,10,Autumn
2020-01-08,Delhi,Skin Rash,22,2020,1,Winter
2022-10-16,Andhra Pradesh,Eye Infection,18,2022,10,Autumn
2021-04-02,Delhi,Eye Infection,17,2021,4,Spring
2023-07-19,Delhi,Cough,26,2023,7,Summer
2023-01-14,Karnataka,Allergy,30,2023,1,Winter
2016-04-04,Telangana,Skin Rash,16,2016,4,Spring
2018-07-07,Telangana,Cold,29,2018,7,Summer
2016-01-05,Karnataka,Cough,10,2016,1,Winter
2019-07-23,Karnataka,Skin Rash,20,2019,7,Summer
2017-04-14,Delhi,Dengue,14,2017,4,Spring
2022-07-19,Andhra Pradesh,Cold,23,2022,7,Summer
2018-01-16,Telangana,Skin Rash,18,2018,1,Winter
2021-04-25,Karnataka,Malaria,9,2021,4,Spring
2018-01-22,Delhi,Malaria,7,2018,1,Winter
2020-10-17,Andhra Pradesh,Headache,32,2020,10,Autumn
2020-07-21,Telangana,Skin Rash,19,2020,7,Summer
2018-07-26,Karnataka,Malaria,10,2018,7,Summer
2019-04-15,Andhra Pradesh,Allergy,28,2019,4,Spring
2016-01-22,Telangana,Diarrhea,9,2016,1,Winter
2023-10-28,Delhi,Dengue,19,2023,10,Autumn
2023-04-17,Andhra Pradesh,Dengue,18,2023,4,Spring
2022-04-14,Delhi,Cough,21,2022,4,Spring
2019-01-14,Andhra Pradesh,Dengue,22,2019,1,Winter
2018-04-24,Karnataka,Skin Rash,12,2018,4,Spring
2019-10-05,Delhi,Headache,14,2019,10,Autumn
2017-04-22,Telangana,Eye Infection,18,2017,4,Spring
2020-10-01,Karnataka,Allergy,28,2020,10,Autumn
2021-04-03,Delhi,Eye Infection,15,2021,4,Spring
2022-01-23,Delhi,Allergy,23,2022,1,Winter
2018-07-21,Telangana,Skin Rash,19,2018,7,Summer
2018-07-12,Delhi,Fever,25,2018,7,Summer
2016-07-16,Andhra Pradesh,Fever,20,2016,7,Summer
2022-01-23,Delhi,Cold,18,2022,1,Winter
2023-04-17,Delhi,Dengue,13,2023,4,Spring
2019-01-25,Karnataka,Allergy,32,2019,1,Winter
2023-01-26,Karnataka,Diarrhea,9,2023,1,Winter
2016-07-22,Andhra Pradesh,Cold,21,2016,7,Summer
2019-10-11,Andhra Pradesh,Fever,20,2019,10,Autumn
2023-07-16,Telangana,Allergy,21,2023,7,Summer
2024-10-07,Karnataka,Malaria,8,2024,10,Autumn
2020-10-05,Karnataka,Cold,7,2020,10,Autumn
2022-07-22,Delhi,Eye Infection,27,2022,7,Summer
2022-04-06,Delhi,Cough,25,2022,4,Spring
2024-04-02,Andhra Pradesh,Headache,22,2024,4,Spring
2020-01-07,Karnataka,Fever,21,2020,1,Winter
2020-10-16,Andhra Pradesh,Skin Rash,20,2020,10,Autumn
2019-04-05,Karnataka,Eye Infection,10,2019,4,Spring
2021-07-06,Delhi,Diarrhea,14,2021,7,Summer
2023-04-24,Delhi,Cold,13,2023,4,Spring
2021-10-25,Andhra Pradesh,Cold,20,2021,10,Autumn
2016-07-24,Karnataka,Allergy,30,2016,7,Summer
2020-04-24,Telangana,Headache,25,2020,4,Spring
2024-04-25,Andhra Pradesh,Skin Rash,12,2024,4,Spring
2024-04-15,Karnataka,Dengue,8,2024,4,Spring
2018-07-16,Karnataka,Skin Rash,25,2018,7,Summer
2017-07-25,Karnataka,Cough,10,2017,7,Summer
2023-10-12,Delhi,Eye Infection,22,2023,10,Autumn
2019-04-15,Andhra Pradesh,Dengue,21,2019,4,Spring
2020-04-04,Andhra Pradesh,Malaria,14,2020,4,Spring
2020-04-21,Andhra Pradesh,Cough,24,2020,4,Spring
2022-01-20,Telangana,Skin Rash,20,2022,1,Winter
2022-10-01,Delhi,Eye Infection,22,2022,10,Autumn
2023-10-05,Delhi,Diarrhea,14,2023,10,Autumn
2019-01-07,Telangana,Skin Rash,24,2019,1,Winter
2024-04-01,Andhra Pradesh,Malaria,18,2024,4,Spring
2018-10-01,Delhi,Dengue,16,2018,10,Autumn
2016-07-20,Karnataka,Headache,15,2016,7,Summer
2018-10-24,Karnataka,Cough,15,2018,10,Autumn
2022-10-12,Andhra Pradesh,Cough,26,2022,10,Autumn
2022-10-08,Telangana,Fever,12,2022,10,Autumn
2023-01-16,Delhi,Cold,17,2023,1,Winter
2021-01-10,Karnataka,Malaria,12,2021,1,Winter
2016-07-16,Delhi,Cough,31,2016,7,Summer
2016-07-17,Karnataka,Skin Rash,13,2016,7,Summer
2020-07-11,Telangana,Allergy,28,2020,7,Summer
2017-04-05,Karnataka,Diarrhea,9,2017,4,Spring
2023-04-07,Karnataka,Dengue,6,2023,4,Spring
2020-10-22,Andhra Pradesh,Cough,26,2020,10,Autumn
2024-10-14,Telangana,Allergy,23,2024,10,Autumn
2022-01-20,Delhi,Eye Infection,23,2022,1,Winter
2019-07-24,Karnataka,Cold,10,2019,7,Summer
2017-01-22,Delhi,Allergy,28,2017,1,Winter
2020-07-10,Andhra Pradesh,Eye Infection,17,2020,7,Summer
2020-10-19,Andhra Pradesh,Diarrhea,12,2020,10,Autumn
2016-07-23,Telangana,Fever,22,2016,7,Summer
2024-10-05,Karnataka,Dengue,7,2024,10,Autumn
2016-04-18,Andhra Pradesh,Skin Rash,11,2016,4,Spring
2021-01-01,Delhi,Cold,18,2021,1,Winter
2016-10-21,Karnataka,Cold,7,2016,10,Autumn
2024-04-04,Karnataka,Cough,9,2024,4,Spring
2016-01-16,Andhra Pradesh,Cough,36,2016,1,Winter
2019-07-02,Andhra Pradesh,Malaria,28,2019,7,Summer
2016-01-27,Delhi,Malaria,8,2016,1,Winter
2021-04-18,Telangana,Malaria,7,2021,4,Spring
2018-01-04,Andhra Pradesh,Malaria,27,2018,1,Winter
2021-10-18,Delhi,Diarrhea,11,2021,10,Autumn
2022-10-26,Karnataka,Skin Rash,17,2022,10,Autumn
2021-10-22,Telangana,Dengue,18,2021,10,Autumn
2022-10-25,Andhra Pradesh,Cold,19,2022,10,Autumn
2017-01-14,Delhi,Skin Rash,18,2017,1,Winter
2018-01-23,Karnataka,Cold,14,2018,1,Winter
2020-07-24,Delhi,Allergy,22,2020,7,Summer
2018-07-14,Andhra Pradesh,Headache,32,2018,7,Summer
2022-01-05,Delhi,Skin Rash,17,2022,1,Winter
2020-04-13,Andhra Pradesh,Malaria,17,2020,4,Spring
2017-04-03,Delhi,Skin Rash,17,2017,4,Spring
2020-04-12,Andhra Pradesh,Allergy,26,2020,4,Spring
2020-10-28,Andhra Pradesh,Skin Rash,17,2020,10,Autumn
2024-04-05,Karnataka,Skin Rash,18,2024,4,Spring
2023-10-24,Delhi,Diarrhea,11,2023,10,Autumn
2022-04-16,Karnataka,Diarrhea,0,2022,4,Spring
2018-04-15,Andhra Pradesh,Fever,18,2018,4,Spring
2020-10-06,Karnataka,Cold,7,2020,10,Autumn
2023-10-04,Telangana,Skin Rash,9,2023,10,Autumn
2020-10-07,Andhra Pradesh,Dengue,27,2020,10,Autumn
2019-07-10,Delhi,Cough,33,2019,7,Summer
2017-07-10,Delhi,Cold,19,2017,7,Summer
2016-07-01,Telangana,Diarrhea,10,2016,7,Summer
2022-07-09,Telangana,Diarrhea,11,2022,7,Summer
2022-01-04,Telangana,Dengue,23,2022,1,Winter
2016-07-18,Telangana,Allergy,20,2016,7,Summer
2016-10-03,Karnataka,Cold,2,2016,10,Autumn
2019-07-18,Andhra Pradesh,Dengue,26,2019,7,Summer
2023-04-02,Andhra Pradesh,Malaria,15,2023,4,Spring
2017-10-12,Andhra Pradesh,Malaria,20,2017,10,Autumn
2016-04-21,Delhi,Dengue,19,2016,4,Spring
2021-10-16,Delhi,Skin Rash,17,2021,10,Autumn
2020-04-10,Delhi,Allergy,13,2020,4,Spring
2020-04-13,Telangana,Cough,1,2020,4,Spring
2017-01-25,Telangana,Cough,12,2017,1,Winter
2020-01-27,Telangana,Headache,18,2020,1,Winter
2019-07-23,Karnataka,Headache,4,2019,7,Summer
2017-07-23,Telangana,Fever,20,2017,7,Summer
2024-10-26,Andhra Pradesh,Fever,17,2024,10,Autumn
2017-07-12,Andhra Pradesh,Dengue,28,2017,7,Summer
2020-07-09,Delhi,Malaria,1,2020,7,Summer
2020-01-10,Delhi,Dengue,22,2020,1,Winter
2021-07-11,Telangana,Cough,7,2021,7,Summer
2017-10-25,Karnataka,Cough,9,2017,10,Autumn
2020-04-23,Delhi,Fever,15,2020,4,Spring
2022-01-19,Telangana,Dengue,22,2022,1,Winter
2022-01-18,Telangana,Eye Infection,20,2022,1,Winter
2018-07-04,Andhra Pradesh,Allergy,33,2018,7,Summer
2020-10-28,Karnataka,Headache,6,2020,10,Autumn
2023-07-23,Andhra Pradesh,Skin Rash,18,2023,7,Summer
2022-10-03,Andhra Pradesh,Cold,28,2022,10,Autumn
2019-04-25,Telangana,Dengue,22,2019,4,Spring
2024-07-11,Andhra Pradesh,Eye Infection,20,2024,7,Summer
2017-04-26,Telangana,Skin Rash,16,2017,4,Spring
2021-07-21,Telangana,Malaria,5,2021,7,Summer
2021-07-08,Delhi,Dengue,17,2021,7,Summer
2020-04-28,Telangana,Malaria,4,2020,4,Spring
2023-10-01,Delhi,Headache,14,2023,10,Autumn
2023-10-28,Telangana,Fever,23,2023,10,Autumn
2017-04-26,Telangana,Cold,27,2017,4,Spring
2016-01-06,Andhra Pradesh,Diarrhea,14,2016,1,Winter
2016-01-05,Karnataka,Fever,16,2016,1,Winter
2022-07-05,Telangana,Cold,32,2022,7,Summer
2017-07-05,Telangana,Diarrhea,11,2017,7,Summer
2018-10-16,Telangana,Malaria,6,2018,10,Autumn
2016-04-20,Delhi,Cough,27,2016,4,Spring
2022-04-25,Andhra Pradesh,Skin Rash,17,2022,4,Spring
2016-04-27,Delhi,Eye Infection,22,2016,4,Spring
2017-01-13,Andhra Pradesh,Fever,25,2017,1,Winter
2020-07-22,Andhra Pradesh,Fever,20,2020,7,Summer
2023-01-03,Karnataka,Cough,9,2023,1,Winter
2022-07-27,Delhi,Cold,15,2022,7,Summer
2024-04-24,Telangana,Cold,28,2024,4,Spring
2019-04-18,Andhra Pradesh,Malaria,18,2019,4,Spring
2020-01-06,Telangana,Fever,23,2020,1,Winter
2024-07-25,Telangana,Allergy,25,2024,7,Summer
2021-10-17,Karnataka,Dengue,11,2021,10,Autumn
2018-01-24,Telangana,Skin Rash,23,2018,1,Winter
2023-04-09,Telangana,Dengue,17,2023,4,Spring
2022-10-17,Delhi,Diarrhea,16,2022,10,Autumn
2019-04-10,Andhra Pradesh,Headache,23,2019,4,Spring
2018-07-11,Karnataka,Allergy,27,2018,7,Summer
2019-04-16,Delhi,Fever,15,2019,4,Spring
2016-07-20,Karnataka,Allergy,28,2016,7,Summer
2021-10-15,Andhra Pradesh,Headache,24,2021,10,Autumn
2024-04-21,Karnataka,Dengue,8,2024,4,Spring
2024-07-22,Andhra Pradesh,Fever,22,2024,7,Summer
2022-10-20,Telangana,Skin Rash,21,2022,10,Autumn
2016-07-28,Delhi,Eye Infection,27,2016,7,Summer
2024-01-25,Delhi,Dengue,22,2024,1,Winter
2018-07-02,Andhra Pradesh,Skin Rash,21,2018,7,Summer
2016-10-17,Karnataka,Eye Infection,11,2016,10,Autumn
2022-01-08,Delhi,Dengue,19,2022,1,Winter
2018-07-15,Telangana,Allergy,22,2018,7,Summer
2020-04-01,Telangana,Dengue,16,2020,4,Spring
2021-07-08,Karnataka,Malaria,14,2021,7,Summer
2020-10-22,Karnataka,Headache,7,2020,10,Autumn
2020-04-04,Telangana,Headache,20,2020,4,Spring
2019-01-23,Telangana,Headache,22,2019,1,Winter
2022-07-05,Telangana,Allergy,18,2022,7,Summer
2018-10-14,Telangana,Cold,28,2018,10,Autumn
2022-10-23,Telangana,Headache,19,2022,10,Autumn
2017-10-22,Telangana,Cough,8,2017,10,Autumn
2017-10-06,Karnataka,Skin Rash,18,2017,10,Autumn
2018-10-11,Telangana,Dengue,21,2018,10,Autumn
2017-01-22,Telangana,Cold,30,2017,1,Winter
2017-07-12,Delhi,Malaria,8,2017,7,Summer
2024-04-12,Karnataka,Malaria,4,2024,4,Spring
2020-04-11,Telangana,Skin Rash,18,2020,4,Spring
2019-01-13,Andhra Pradesh,Headache,30,2019,1,Winter
2019-04-14,Andhra Pradesh,Malaria,19,2019,4,Spring
2018-01-28,Andhra Pradesh,Fever,21,2018,1,Winter
2022-04-11,Karnataka,Allergy,23,2022,4,Spring
2024-01-15,Karnataka,Fever,17,2024,1,Winter
2023-01-24,Delhi,Allergy,27,2023,1,Winter
2022-01-15,Delhi,Allergy,27,2022,1,Winter
2024-07-24,Delhi,Eye Infection,22,2024,7,Summer
2017-01-24,Andhra Pradesh,Skin Rash,26,2017,1,Winter
2019-01-25,Andhra Pradesh,Eye Infection,18,2019,1,Winter
2024-07-25,Andhra Pradesh,Cough,30,2024,7,Summer
2017-04-09,Telangana,Dengue,22,2017,4,Spring
2018-04-01,Karnataka,Headache,5,2018,4,Spring
2022-07-01,Telangana,Dengue,20,2022,7,Summer
2021-04-04,Karnataka,Malaria,14,2021,4,Spring
2023-10-08,Karnataka,Eye Infection,13,2023,10,Autumn
2020-01-16,Delhi,Dengue,16,2020,1,Winter
2019-07-26,Telangana,Diarrhea,15,2019,7,Summer
2017-04-11,Delhi,Fever,11,2017,4,Spring
2022-01-20,Andhra Pradesh,Dengue,25,2022,1,Winter
2016-01-08,Andhra Pradesh,Dengue,20,2016,1,Winter
2018-10-06,Delhi,Fever,23,2018,10,Autumn
2019-10-08,Delhi,Eye Infection,21,2019,10,Autumn
2016-10-06,Telangana,Dengue,19,2016,10,Autumn
2024-04-24,Telangana,Headache,20,2024,4,Spring
2017-07-07,Andhra Pradesh,Dengue,26,2017,7,Summer
2020-07-13,Delhi,Allergy,20,2020,7,Summer
2023-04-15,Karnataka,Cold,6,2023,4,Spring
2023-01-01,Karnataka,Skin Rash,22,2023,1,Winter
2022-01-23,Karnataka,Dengue,5,2022,1,Winter
2022-04-16,Delhi,Eye Infection,19,2022,4,Spring
2016-04-22,Telangana,Fever,18,2016,4,Spring
2021-04-01,Telangana,Malaria,5,2021,4,Spring
2021-10-06,Karnataka,Cold,6,2021,10,Autumn
2019-07-09,Karnataka,Dengue,9,2019,7,Summer
2017-10-15,Karnataka,Skin Rash,21,2017,10,Autumn
2022-10-27,Telangana,Eye Infection,16,2022,10,Autumn
2020-10-11,Delhi,Cough,29,2020,10,Autumn
2016-04-05,Telangana,Cough,10,2016,4,Spring
2024-01-11,Delhi,Skin Rash,20,2024,1,Winter
2020-07-02,Andhra Pradesh,Skin Rash,21,2020,7,Summer
2022-01-05,Telangana,Cough,14,2022,1,Winter
2019-10-23,Delhi,Diarrhea,12,2019,10,Autumn
2021-07-05,Andhra Pradesh,Diarrhea,11,2021,7,Summer
2022-07-01,Andhra Pradesh,Cough,31,2022,7,Summer
2024-10-10,Delhi,Eye Infection,25,2024,10,Autumn
2021-10-15,Delhi,Cough,23,2021,10,Autumn
2018-01-17,Delhi,Allergy,25,2018,1,Winter
2018-04-15,Delhi,Skin Rash,10,2018,4,Spring
2022-07-11,Delhi,Malaria,7,2022,7,Summer
2020-01-04,Andhra Pradesh,Diarrhea,14,2020,1,Winter
2018-10-25,Andhra Pradesh,Fever,20,2018,10,Autumn
2023-01-05,Karnataka,Cough,11,2023,1,Winter
2018-10-26,Andhra Pradesh,Allergy,30,2018,10,Autumn
2024-10-16,Karnataka,Cough,10,2024,10,Autumn
2021-01-14,Karnataka,Cold,5,2021,1,Winter
2018-04-19,Telangana,Malaria,10,2018,4,Spring
2017-10-16,Telangana,Cough,8,2017,10,Autumn
2019-01-27,Delhi,Dengue,16,2019,1,Winter
2019-07-06,Karnataka,Malaria,15,2019,7,Summer
2023-10-05,Andhra Pradesh,Cough,23,2023,10,Autumn
2016-04-09,Karnataka,Eye Infection,6,2016,4,Spring
2023-07-16,Andhra Pradesh,Cold,18,2023,7,Summer
2022-10-07,Delhi,Cold,15,2022,10,Autumn
2017-07-26,Karnataka,Diarrhea,6,2017,7,Summer
2018-01-07,Andhra Pradesh,Allergy,39,2018,1,Winter
2017-01-07,Delhi,Eye Infection,29,2017,1,Winter
2022-07-04,Andhra Pradesh,Allergy,27,2022,7,Summer
2023-04-10,Andhra Pradesh,Malaria,19,2023,4,Spring
2022-10-11,Delhi,Skin Rash,18,2022,10,Autumn
2018-01-24,Karnataka,Dengue,9,2018,1,Winter
2023-01-02,Andhra Pradesh,Eye Infection,21,2023,1,Winter
2022-04-07,Karnataka,Dengue,4,2022,4,Spring
2017-04-02,Telangana,Diarrhea,7,2017,4,Spring
2020-01-22,Karnataka,Headache,7,2020,1,Winter
2023-01-12,Delhi,Fever,24,2023,1,Winter
2024-10-27,Delhi,Skin Rash,17,2024,10,Autumn
2024-10-01,Karnataka,Malaria,11,2024,10,Autumn
2023-01-02,Telangana,Fever,22,2023,1,Winter
2023-10-19,Andhra Pradesh,Diarrhea,10,2023,10,Autumn
2016-10-01,Karnataka,Diarrhea,0,2016,10,Autumn
2017-04-17,Delhi,Diarrhea,11,2017,4,Spring
2020-10-21,Andhra Pradesh,Cough,25,2020,10,Autumn
2021-04-24,Telangana,Diarrhea,11,2021,4,Spring
2020-01-11,Delhi,Diarrhea,20,2020,1,Winter
2018-04-21,Karnataka,Allergy,23,2018,4,Spring
2022-04-16,Delhi,Diarrhea,8,2022,4,Spring
2018-07-02,Andhra Pradesh,Eye Infection,17,2018,7,Summer
2019-04-01,Telangana,Malaria,12,2019,4,Spring
2024-07-22,Telangana,Dengue,25,2024,7,Summer
2019-01-23,Delhi,Fever,22,2019,1,Winter
2017-01-15,Karnataka,Eye Infection,10,2017,1,Winter
2021-04-24,Andhra Pradesh,Headache,22,2021,4,Spring
2016-04-13,Andhra Pradesh,Cold,16,2016,4,Spring
2022-04-24,Delhi,Cough,21,2022,4,Spring
2023-07-26,Delhi,Cough,25,2023,7,Summer
2020-10-18,Telangana,Fever,12,2020,10,Autumn
2018-04-10,Telangana,Eye Infection,23,2018,4,Spring
2024-04-15,Andhra Pradesh,Cold,17,2024,4,Spring
2016-01-06,Telangana,Dengue,23,2016,1,Winter
2018-04-04,Delhi,Malaria,9,2018,4,Spring
2023-10-01,Andhra Pradesh,Headache,29,2023,10,Autumn
2017-07-01,Karnataka,Dengue,7,2017,7,Summer
2021-04-04,Telangana,Malaria,9,2021,4,Spring
2017-04-15,Karnataka,Malaria,14,2017,4,Spring
2016-01-24,Karnataka,Allergy,27,2016,1,Winter
2017-07-09,Telangana,Cold,32,2017,7,Summer
2017-04-07,Delhi,Skin Rash,17,2017,4,Spring
2016-04-03,Andhra Pradesh,Diarrhea,13,2016,4,Spring
2016-01-23,Karnataka,Skin Rash,28,2016,1,Winter
2020-10-23,Karnataka,Eye Infection,9,2020,10,Autumn
2020-07-04,Delhi,Skin Rash,17,2020,7,Summer
2019-07-01,Telangana,Allergy,25,2019,7,Summer
2021-07-07,Telangana,Cough,9,2021,7,Summer
2022-04-28,Delhi,Cough,25,2022,4,Spring
2016-04-12,Karnataka,Diarrhea,3,2016,4,Spring
2022-01-01,Karnataka,Fever,22,2022,1,Winter
2020-07-16,Delhi,Headache,5,2020,7,Summer
2024-04-10,Andhra Pradesh,Eye Infection,15,2024,4,Spring
2017-10-15,Telangana,Cold,25,2017,10,Autumn
2022-10-06,Telangana,Cough,5,2022,10,Autumn
2020-04-19,Delhi,Headache,9,2020,4,Spring
2023-01-21,Telangana,Cough,12,2023,1,Winter
2016-07-21,Karnataka,Allergy,33,2016,7,Summer
2023-07-08,Andhra Pradesh,Headache,30,2023,7,Summer
2021-10-25,Telangana,Headache,17,2021,10,Autumn
2016-04-04,Telangana,Malaria,10,2016,4,Spring
2023-07-23,Karnataka,Diarrhea,8,2023,7,Summer
2017-01-17,Delhi,Fever,20,2017,1,Winter
2020-07-24,Telangana,Malaria,10,2020,7,Summer
2022-10-14,Delhi,Cold,18,2022,10,Autumn
2024-04-23,Delhi,Skin Rash,15,2024,4,Spring
2021-07-19,Telangana,Eye Infection,21,2021,7,Summer
2016-04-05,Karnataka,Skin Rash,16,2016,4,Spring
2017-01-14,Andhra Pradesh,Malaria,25,2017,1,Winter
2020-07-02,Telangana,Diarrhea,10,2020,7,Summer
2016-04-07,Andhra Pradesh,Fever,16,2016,4,Spring
2024-10-14,Karnataka,Eye Infection,12,2024,10,Autumn
2017-07-09,Telangana,Cold,28,2017,7,Summer
